State,Crop,Year,Rainfall,Temperature,Humidity,Soil_Type,Nitrogen,Phosphorus,Potassium,Area,Yield
Assam,Tea,2020,1336,15,41,Red,83,34,27,1415,4.73
Assam,Tea,2021,1664,25,52,Alluvial,70,32,39,4238,4.61
Assam,Tea,2022,1401,34,43,Alluvial,100,57,44,2517,4.37
Assam,Tea,2023,1522,23,54,Clay,49,52,55,3403,4.34
Assam,Tea,2024,1417,17,57,Sandy,40,25,49,691,3.93
Assam,Coffee,2015,1989,25,87,Laterite,51,23,28,3005,5.55
Assam,Coffee,2016,964,28,76,Loamy,85,22,25,1072,4.16
Assam,Coffee,2017,1109,15,52,Sandy,65,25,30,3379,3.96
Assam,Coffee,2018,428,33,31,Red,78,52,53,1651,2.5
Assam,Coffee,2019,1242,20,39,Clay,68,47,41,2176,3.71
Assam,Coffee,2020,324,25,75,Sandy,74,51,51,4939,2.62
Assam,Coffee,2021,1739,34,43,Loamy,81,45,59,501,4.73
Assam,Coffee,2022,1232,30,68,Loamy,90,52,48,3864,4.63
Assam,Coffee,2023,1958,29,61,Loamy,85,34,25,4234,5.51
Assam,Coffee,2024,1146,26,36,Alluvial,41,45,32,2474,3.9
Bihar,Rice,2015,1968,30,73,Clay,62,46,25,3955,5.59
Bihar,Rice,2016,671,16,46,Black,74,37,49,4251,3.23
Bihar,Rice,2017,1657,35,64,Alluvial,70,25,48,748,4.47
Bihar,Rice,2018,1633,20,43,Black,91,55,57,1292,5.04
Bihar,Rice,2019,1680,30,92,Red,99,44,47,3650,5.43
Bihar,Rice,2020,1983,20,52,Laterite,45,23,37,2161,5.21
Bihar,Rice,2021,306,31,44,Clay,42,46,32,4728,2.65
Bihar,Rice,2022,1006,15,86,Sandy,87,43,48,665,4.37
Bihar,Rice,2023,894,31,73,Sandy,79,50,52,3434,3.27
Bihar,Rice,2024,1055,31,80,Clay,89,20,22,3112,3.68
Bihar,Wheat,2015,1917,17,38,Loamy,97,53,47,3313,5.78
Bihar,Wheat,2016,1451,35,53,Loamy,81,33,56,1685,4.26
Bihar,Wheat,2017,1061,15,34,Alluvial,51,37,46,2954,3.32
Bihar,Wheat,2018,312,16,64,Clay,70,46,46,3544,2.12
Bihar,Wheat,2019,1723,26,56,Loamy,72,52,21,3720,5.23
Bihar,Wheat,2020,877,34,55,Loamy,58,57,40,1847,3.79
Bihar,Wheat,2021,1741,35,34,Sandy,51,50,24,2557,4.5
Bihar,Wheat,2022,872,33,55,Black,54,33,22,2159,3.88
Bihar,Wheat,2023,495,27,86,Loamy,95,20,25,873,3.41
Bihar,Wheat,2024,1864,19,33,Clay,96,51,44,2724,5.41
Bihar,Maize,2015,1808,34,77,Alluvial,41,28,46,4715,5.06
Bihar,Maize,2016,1369,27,31,Red,51,27,28,2364,4.2
Bihar,Maize,2017,407,30,36,Alluvial,44,54,56,3956,2.59
Bihar,Maize,2018,838,24,61,Loamy,56,42,54,950,3.33
Bihar,Maize,2019,491,22,40,Loamy,68,23,31,586,2.94
Bihar,Maize,2020,1135,32,50,Alluvial,54,53,30,4424,3.36
Bihar,Maize,2021,1069,23,53,Clay,43,25,55,2672,4.09
Bihar,Maize,2022,1629,18,60,Clay,60,47,58,1057,4.77
Bihar,Maize,2023,1803,35,63,Clay,57,45,26,2925,4.63
Bihar,Maize,2024,502,31,76,Clay,87,45,36,4882,2.98
Bihar,Barley,2015,930,32,55,Black,77,59,50,1284,3.36
Bihar,Barley,2016,657,19,71,Black,85,26,25,3075,3.25
Bihar,Barley,2017,1001,27,60,Sandy,98,20,60,1547,3.75
Bihar,Barley,2018,1618,25,93,Sandy,51,53,40,3667,4.99
Bihar,Barley,2019,1551,32,71,Clay,86,26,57,2580,4.65
Bihar,Barley,2020,776,31,66,Alluvial,87,24,35,2057,3.15
Bihar,Barley,2021,1709,20,55,Clay,90,35,44,4749,5.59
Bihar,Barley,2022,1432,17,76,Clay,46,50,32,865,3.88
Bihar,Barley,2023,1595,20,31,Loamy,84,32,41,2342,5.26
Bihar,Barley,2024,871,31,47,Sandy,79,46,26,523,3.62
Bihar,Millets,2015,1013,26,81,Loamy,87,53,37,893,4.28
Bihar,Millets,2016,1505,22,44,Alluvial,62,45,49,797,4.34
Bihar,Millets,2017,1617,35,52,Clay,53,49,53,3532,4.63
Bihar,Millets,2018,1947,30,41,Laterite,72,57,21,3064,5.78
Bihar,Millets,2019,380,32,57,Laterite,92,42,60,1609,3.06
Bihar,Millets,2020,1642,26,56,Loamy,78,32,40,2356,4.5
Bihar,Millets,2021,1241,19,76,Black,41,42,37,2493,4.17
Bihar,Millets,2022,1926,24,88,Clay,79,23,53,4174,5.23
Bihar,Millets,2023,1122,35,78,Laterite,85,36,49,3469,4.43
Bihar,Millets,2024,1547,33,68,Sandy,67,46,21,906,4.17
Bihar,Cotton,2015,1985,35,59,Black,84,20,60,4773,5.49
Bihar,Cotton,2016,1184,15,60,Alluvial,93,53,58,965,4.36
Bihar,Cotton,2017,1974,16,35,Clay,98,25,47,2420,5.6
Bihar,Cotton,2018,1150,30,53,Black,59,27,36,1002,3.55
Bihar,Cotton,2019,1423,26,30,Red,46,53,57,1762,4.75
Bihar,Cotton,2020,363,21,75,Red,60,21,56,1444,2.59
Bihar,Cotton,2021,1505,31,47,Laterite,99,44,27,1849,5.31
Bihar,Cotton,2022,843,15,54,Laterite,88,34,48,876,3.62
Bihar,Cotton,2023,811,21,46,Clay,44,47,20,4399,3.48
Bihar,Cotton,2024,1599,22,64,Laterite,60,45,22,2879,4.47
Bihar,Sugarcane,2015,660,19,57,Laterite,78,45,28,3524,3.74
Bihar,Sugarcane,2016,721,27,79,Alluvial,82,22,39,600,3.5
Bihar,Sugarcane,2017,1399,17,45,Alluvial,99,46,27,2485,4.33
Bihar,Sugarcane,2018,1704,26,68,Loamy,73,27,30,1351,5.08
Bihar,Sugarcane,2019,851,20,31,Alluvial,73,23,36,2352,3.96
Bihar,Sugarcane,2020,1859,25,63,Laterite,40,58,20,687,4.65
Bihar,Sugarcane,2021,1244,15,56,Black,67,22,43,2163,4.49
Bihar,Sugarcane,2022,1376,24,62,Sandy,65,48,45,730,4.71
Bihar,Sugarcane,2023,635,28,51,Red,83,35,50,1557,2.9
Bihar,Sugarcane,2024,1815,21,36,Clay,48,56,29,2692,4.9
Bihar,Pulses,2015,1281,26,71,Alluvial,99,35,53,3388,4.31
Bihar,Pulses,2016,1465,15,93,Sandy,85,33,54,3754,4.22
Bihar,Pulses,2017,1206,34,53,Black,68,53,59,2430,3.94
Bihar,Pulses,2018,543,31,65,Clay,96,53,35,3063,3.01
Bihar,Pulses,2019,958,21,84,Red,44,50,33,519,3.39
Bihar,Pulses,2020,1675,21,76,Black,40,40,21,2915,4.45
Bihar,Pulses,2021,1933,24,85,Red,52,21,27,956,5.36
Bihar,Pulses,2022,1671,22,48,Red,71,55,21,4175,5.1
Bihar,Pulses,2023,532,21,56,Black,59,28,45,1373,3.31
Bihar,Pulses,2024,979,30,88,Black,83,53,32,1110,4.13
Bihar,Groundnut,2015,1594,19,30,Red,62,33,51,3517,4.96
Bihar,Groundnut,2016,1661,15,79,Loamy,53,26,30,974,4.32
Bihar,Groundnut,2017,1309,20,62,Loamy,75,21,49,3591,4.77
Bihar,Groundnut,2018,1977,22,45,Alluvial,72,37,53,965,5.19
Bihar,Groundnut,2019,1085,15,55,Red,87,24,39,524,3.95
Bihar,Groundnut,2020,1789,16,38,Sandy,94,48,48,4892,5.06
Bihar,Groundnut,2021,756,19,50,Red,97,60,45,3491,3.75
Bihar,Groundnut,2022,1122,30,43,Black,85,54,56,4702,4.33
Bihar,Groundnut,2023,948,26,84,Clay,71,50,60,4281,3.62
Bihar,Groundnut,2024,1064,19,42,Loamy,78,50,20,530,4.2
Bihar,Soybean,2015,747,27,57,Loamy,55,54,40,4405,3.6
Bihar,Soybean,2016,455,23,84,Clay,72,42,21,841,3.13
Bihar,Soybean,2017,1531,35,67,Black,91,27,53,2389,4.93
Bihar,Soybean,2018,1310,33,58,Laterite,93,41,39,4589,4.2
Bihar,Soybean,2019,449,26,45,Clay,42,22,36,3696,3.06
Bihar,Soybean,2020,923,31,59,Alluvial,78,31,33,868,3.78
Bihar,Soybean,2021,1880,24,70,Red,90,52,25,4751,4.93
Bihar,Soybean,2022,827,28,77,Laterite,86,37,22,3878,3.17
Bihar,Soybean,2023,1824,25,70,Red,74,23,20,2529,5.57
Bihar,Soybean,2024,621,19,56,Laterite,50,27,41,2696,2.56
Bihar,Tea,2015,856,20,62,Black,53,40,60,2119,3.09
Bihar,Tea,2016,602,25,52,Sandy,40,37,42,4293,2.64
Bihar,Tea,2017,1548,27,64,Black,63,39,45,3354,4.32
Bihar,Tea,2018,1958,19,86,Red,44,32,28,3003,5.08
Bihar,Tea,2019,1977,21,73,Clay,43,44,43,2817,4.79
Bihar,Tea,2020,1387,33,63,Clay,72,33,53,1543,4.71
Bihar,Tea,2021,663,23,77,Sandy,53,27,25,4675,2.96
Bihar,Tea,2022,944,28,77,Loamy,60,51,28,2870,3.62
Bihar,Tea,2023,1863,20,62,Black,66,36,50,1471,4.67
Bihar,Tea,2024,1194,21,32,Laterite,54,24,27,858,3.77
Bihar,Coffee,2015,684,28,79,Alluvial,98,36,56,3262,3.83
Bihar,Coffee,2016,811,27,53,Clay,54,52,29,1056,2.83
Bihar,Coffee,2017,1547,34,55,Laterite,42,29,59,4816,4.41
Bihar,Coffee,2018,1739,18,35,Loamy,78,31,53,2630,4.95
Bihar,Coffee,2019,1371,28,66,Alluvial,59,44,20,2878,4.05
Bihar,Coffee,2020,1559,21,60,Red,42,31,22,2120,4.33
Bihar,Coffee,2021,1480,18,57,Laterite,78,58,45,906,4.35
Bihar,Coffee,2022,483,21,84,Alluvial,48,30,26,3874,2.9
Bihar,Coffee,2023,896,29,34,Loamy,48,57,52,4383,3.87
Bihar,Coffee,2024,603,27,63,Alluvial,57,36,41,1568,3.42
Chhattisgarh,Rice,2015,498,17,50,Alluvial,68,54,45,3092,3.04
Chhattisgarh,Rice,2016,705,29,54,Black,99,60,32,4421,3.4
Chhattisgarh,Rice,2017,1779,25,61,Laterite,66,30,40,3009,5.23
Chhattisgarh,Rice,2018,1990,26,38,Red,98,41,36,1840,5.9
Chhattisgarh,Rice,2019,1477,31,57,Sandy,66,45,31,1962,4.42
Chhattisgarh,Rice,2020,1246,16,51,Laterite,44,37,36,2595,4.2
Chhattisgarh,Rice,2021,519,32,63,Sandy,76,37,30,3039,2.89
Chhattisgarh,Rice,2022,1797,22,39,Laterite,60,38,24,2668,4.7
Chhattisgarh,Rice,2023,1029,34,93,Alluvial,45,28,54,2540,3.7
Chhattisgarh,Rice,2024,751,16,90,Alluvial,41,32,44,2705,3.18
Chhattisgarh,Wheat,2015,605,24,63,Clay,77,33,39,4427,2.77
Chhattisgarh,Wheat,2016,699,20,65,Sandy,42,31,37,2705,3.33
Chhattisgarh,Wheat,2017,575,35,44,Red,44,48,39,1158,2.62
Chhattisgarh,Wheat,2018,1129,23,45,Alluvial,58,28,57,2018,4.08
Chhattisgarh,Wheat,2019,1703,16,68,Loamy,88,30,55,2051,5.12
Chhattisgarh,Wheat,2020,960,25,33,Red,84,39,54,2170,3.66
Chhattisgarh,Wheat,2021,632,31,31,Sandy,90,22,21,2634,3.3
Chhattisgarh,Wheat,2022,1471,20,33,Loamy,65,36,39,3675,4.41
Chhattisgarh,Wheat,2023,1124,35,49,Sandy,67,54,46,1024,3.9
Chhattisgarh,Wheat,2024,997,23,53,Laterite,47,60,47,1279,3.82
Chhattisgarh,Maize,2015,1131,32,48,Red,93,55,21,3401,4.24
Chhattisgarh,Maize,2016,869,26,47,Clay,46,54,47,724,3.37
Chhattisgarh,Maize,2017,952,25,50,Black,74,41,57,4900,3.99
Chhattisgarh,Maize,2018,1579,34,50,Alluvial,70,52,50,1313,4.53
Chhattisgarh,Maize,2019,1671,23,67,Black,92,53,25,1584,5.17
Chhattisgarh,Maize,2020,383,22,85,Clay,70,38,49,3683,2.36
Chhattisgarh,Maize,2021,1745,23,56,Laterite,54,60,57,1323,5.06
Chhattisgarh,Maize,2022,929,27,80,Clay,54,57,45,1527,3.28
Chhattisgarh,Maize,2023,1820,16,54,Alluvial,91,56,60,4685,4.87
Chhattisgarh,Maize,2024,1398,26,80,Clay,49,39,30,3109,4.05
Chhattisgarh,Barley,2015,1706,34,45,Clay,93,28,24,1533,5.02
Chhattisgarh,Barley,2016,1517,24,90,Sandy,96,31,60,4147,5.05
Chhattisgarh,Barley,2017,1108,19,92,Laterite,77,25,34,3446,4.16
Chhattisgarh,Barley,2018,350,18,62,Sandy,86,37,30,2335,3.07
Chhattisgarh,Barley,2019,576,27,32,Loamy,95,20,53,4039,3.32
Chhattisgarh,Barley,2020,1871,16,45,Clay,91,38,26,3675,5.83
Chhattisgarh,Barley,2021,540,20,37,Black,87,28,60,1595,3.26
Chhattisgarh,Barley,2022,833,27,37,Sandy,81,54,27,523,3.4
Chhattisgarh,Barley,2023,685,35,47,Clay,73,43,24,3919,3.25
Chhattisgarh,Barley,2024,1528,28,32,Loamy,97,50,42,570,4.75
Chhattisgarh,Millets,2015,1909,23,64,Loamy,71,44,32,1471,5.59
Chhattisgarh,Millets,2016,1613,31,86,Black,73,55,60,2245,4.43
Chhattisgarh,Millets,2017,1337,31,92,Black,61,34,47,3449,4.47
Chhattisgarh,Millets,2018,591,34,93,Red,88,52,30,3855,3.46
Chhattisgarh,Millets,2019,1048,18,48,Sandy,54,50,37,2481,3.25
Chhattisgarh,Millets,2020,1742,28,36,Sandy,90,43,29,2405,5.45
Chhattisgarh,Millets,2021,1407,24,69,Sandy,66,50,45,2406,4.66
Chhattisgarh,Millets,2022,721,27,50,Laterite,58,56,59,1115,3.66
Chhattisgarh,Millets,2023,1139,20,88,Black,74,55,47,4708,4.4
Chhattisgarh,Millets,2024,1131,24,46,Black,56,27,44,4282,3.86
Chhattisgarh,Cotton,2015,1840,17,57,Clay,87,42,59,729,5.33
Chhattisgarh,Cotton,2016,803,21,68,Clay,64,50,38,2601,3.38
Chhattisgarh,Cotton,2017,788,28,94,Sandy,43,40,49,637,2.94
Chhattisgarh,Cotton,2018,766,32,35,Laterite,79,33,59,4189,3.03
Chhattisgarh,Cotton,2019,1620,19,88,Clay,57,54,38,4267,5.04
Chhattisgarh,Cotton,2020,1318,29,31,Alluvial,51,31,43,3638,4.26
Chhattisgarh,Cotton,2021,1178,23,43,Laterite,59,56,34,771,3.46
Chhattisgarh,Cotton,2022,341,25,32,Clay,75,46,51,1061,2.41
Chhattisgarh,Cotton,2023,1280,24,43,Loamy,68,20,46,822,3.74
Chhattisgarh,Cotton,2024,1602,21,36,Clay,83,32,31,2723,5.22
Chhattisgarh,Sugarcane,2015,1435,18,69,Sandy,72,49,35,2587,4.41
Chhattisgarh,Sugarcane,2016,1437,20,64,Black,73,59,28,2223,4.12
Chhattisgarh,Sugarcane,2017,727,32,88,Laterite,58,38,53,2737,3.35
Chhattisgarh,Sugarcane,2018,1631,23,39,Loamy,43,38,55,3521,4.75
Chhattisgarh,Sugarcane,2019,961,26,64,Loamy,73,52,54,4400,4.08
Chhattisgarh,Sugarcane,2020,459,30,39,Clay,100,37,30,2659,2.83
Chhattisgarh,Sugarcane,2021,1438,28,40,Red,64,54,36,3317,4.06
Chhattisgarh,Sugarcane,2022,960,22,60,Loamy,73,48,21,4137,3.79
Chhattisgarh,Sugarcane,2023,1236,19,79,Laterite,76,24,40,2368,3.78
Chhattisgarh,Sugarcane,2024,468,27,72,Red,81,47,47,4197,2.73
Chhattisgarh,Pulses,2015,1559,20,62,Sandy,66,55,40,4414,4.17
Chhattisgarh,Pulses,2016,1503,16,93,Sandy,95,41,34,4113,5.17
Chhattisgarh,Pulses,2017,874,31,77,Laterite,93,58,58,3771,3.79
Chhattisgarh,Pulses,2018,310,27,95,Alluvial,77,30,31,777,2.66
Chhattisgarh,Pulses,2019,366,28,62,Loamy,53,24,49,4894,2.36
Chhattisgarh,Pulses,2020,1942,28,49,Loamy,73,36,40,3456,5.53
Chhattisgarh,Pulses,2021,355,17,75,Alluvial,52,42,56,4841,2.33
Chhattisgarh,Pulses,2022,586,34,70,Laterite,53,40,22,3993,2.56
Chhattisgarh,Pulses,2023,496,27,33,Sandy,44,30,36,2369,3.17
Chhattisgarh,Pulses,2024,570,28,93,Sandy,96,48,23,1543,2.85
Chhattisgarh,Groundnut,2015,979,22,32,Black,42,55,32,3220,3.17
Chhattisgarh,Groundnut,2016,857,29,67,Sandy,51,30,47,4215,3.05
Chhattisgarh,Groundnut,2017,468,24,87,Alluvial,64,43,53,1370,2.97
Chhattisgarh,Groundnut,2018,1731,30,42,Red,42,52,40,4709,4.61
Chhattisgarh,Groundnut,2019,1957,26,90,Red,73,57,25,4293,5.24
Chhattisgarh,Groundnut,2020,693,33,65,Sandy,71,41,43,3743,2.82
Chhattisgarh,Groundnut,2021,533,18,43,Red,90,24,26,4825,3.16
Chhattisgarh,Groundnut,2022,392,24,81,Black,83,38,60,1418,2.48
Chhattisgarh,Groundnut,2023,1911,28,43,Loamy,77,57,46,1542,5.61
Chhattisgarh,Groundnut,2024,1762,15,92,Red,99,45,42,3761,5.73
Chhattisgarh,Soybean,2015,1877,29,30,Alluvial,70,23,46,3145,5.01
Chhattisgarh,Soybean,2016,1086,29,72,Black,77,50,45,838,3.79
Chhattisgarh,Soybean,2017,1392,27,70,Loamy,74,55,51,1961,4.37
Chhattisgarh,Soybean,2018,961,18,81,Black,44,26,24,4805,3.89
Chhattisgarh,Soybean,2019,1760,28,47,Sandy,81,59,29,1081,4.84
Chhattisgarh,Soybean,2020,681,24,37,Sandy,96,37,23,4124,3.1
Chhattisgarh,Soybean,2021,1555,30,58,Clay,96,25,20,3214,5.06
Chhattisgarh,Soybean,2022,1966,35,84,Alluvial,61,37,25,4853,5.63
Chhattisgarh,Soybean,2023,302,31,42,Loamy,64,49,25,1187,2.9
Chhattisgarh,Soybean,2024,1973,19,35,Laterite,75,55,50,4861,5.36
Chhattisgarh,Tea,2015,1533,16,43,Black,75,58,53,2124,4.31
Chhattisgarh,Tea,2016,1026,20,68,Loamy,63,48,43,4199,3.82
Chhattisgarh,Tea,2017,774,31,88,Laterite,60,47,58,4661,3.75
Chhattisgarh,Tea,2018,661,23,34,Red,41,59,26,4129,3.08
Chhattisgarh,Tea,2019,631,18,40,Red,96,25,45,1868,3.76
Chhattisgarh,Tea,2020,960,15,60,Clay,91,39,50,2646,4.3
Chhattisgarh,Tea,2021,1335,27,34,Sandy,67,45,29,4616,4.14
Chhattisgarh,Tea,2022,1712,16,31,Alluvial,74,20,59,578,5.32
Chhattisgarh,Tea,2023,1242,21,85,Red,41,50,24,3854,4.25
Chhattisgarh,Tea,2024,1243,20,66,Black,60,22,60,3425,4.0
Chhattisgarh,Coffee,2015,1672,23,64,Laterite,77,40,27,668,5.43
Chhattisgarh,Coffee,2016,1467,15,77,Red,47,37,42,2137,4.71
Chhattisgarh,Coffee,2017,1817,34,35,Sandy,90,37,51,2666,5.32
Chhattisgarh,Coffee,2018,897,22,76,Clay,89,26,53,1218,4.0
Chhattisgarh,Coffee,2019,521,23,57,Sandy,44,36,55,4962,2.68
Chhattisgarh,Coffee,2020,463,25,48,Sandy,96,58,35,1660,2.8
Chhattisgarh,Coffee,2021,1992,35,66,Alluvial,93,48,39,4191,5.26
Chhattisgarh,Coffee,2022,948,28,89,Loamy,78,23,29,4269,4.22
Chhattisgarh,Coffee,2023,652,15,36,Black,80,23,34,3497,3.16
Chhattisgarh,Coffee,2024,945,29,60,Loamy,93,58,22,3786,3.91
Goa,Rice,2015,721,33,47,Clay,67,41,38,749,3.54
Goa,Rice,2016,860,33,31,Loamy,92,33,42,4660,3.53
Goa,Rice,2017,1234,35,34,Black,78,43,41,1891,4.58
Goa,Rice,2018,300,16,45,Sandy,65,53,41,3348,2.4
Goa,Rice,2019,1974,31,66,Loamy,88,33,47,3379,5.35
Goa,Rice,2020,843,20,67,Laterite,50,26,30,2738,3.05
Goa,Rice,2021,1639,35,84,Alluvial,47,33,57,3791,4.35
Goa,Rice,2022,1549,34,63,Red,94,24,58,1153,5.23
Goa,Rice,2023,601,28,54,Clay,52,26,47,3013,3.07
Goa,Rice,2024,1893,33,31,Red,71,35,36,1919,5.17
Goa,Wheat,2015,1354,16,75,Loamy,67,38,30,697,4.4
Goa,Wheat,2016,1496,24,68,Loamy,83,57,32,1368,4.96
Goa,Wheat,2017,1739,29,66,Red,72,31,51,4724,5.21
Goa,Wheat,2018,918,20,89,Clay,90,60,22,2853,4.1
Goa,Wheat,2019,513,22,49,Alluvial,62,46,27,4910,2.38
Goa,Wheat,2020,579,34,93,Black,91,35,29,4223,3.41
Goa,Wheat,2021,1025,24,82,Red,63,49,29,1384,3.88
Goa,Wheat,2022,1192,35,92,Clay,46,49,50,3276,4.19
Goa,Wheat,2023,403,19,91,Alluvial,96,31,33,3718,2.98
Goa,Wheat,2024,431,28,53,Loamy,42,49,23,2503,2.89
Goa,Maize,2015,1273,25,57,Laterite,77,30,20,1291,4.34
Goa,Maize,2016,1077,29,78,Sandy,60,35,57,4460,4.1
Goa,Maize,2017,1229,26,92,Red,68,54,31,3509,4.02
Goa,Maize,2018,1586,16,74,Clay,79,25,45,2152,5.01
Goa,Maize,2019,734,34,88,Loamy,97,52,46,1444,3.79
Goa,Maize,2020,1667,27,42,Alluvial,61,40,46,981,4.78
Goa,Maize,2021,1355,33,49,Clay,51,31,57,2537,4.34
Goa,Maize,2022,1101,34,68,Loamy,76,24,44,1179,3.73
Goa,Maize,2023,1067,26,90,Black,64,33,55,2522,3.81
Goa,Maize,2024,447,22,95,Clay,80,50,49,3876,3.2
Goa,Barley,2015,1064,33,72,Black,75,27,43,3349,3.69
Goa,Barley,2016,1481,15,49,Black,41,35,20,2231,4.17
Goa,Barley,2017,1272,15,78,Red,66,50,25,2902,4.43
Goa,Barley,2018,845,30,38,Black,41,37,23,1258,3.08
Goa,Barley,2019,822,16,57,Alluvial,72,25,55,4915,3.42
Goa,Barley,2020,1659,18,92,Laterite,67,56,52,752,4.44
Goa,Barley,2021,793,16,79,Clay,77,46,29,764,3.19
Goa,Barley,2022,1254,15,84,Alluvial,94,32,47,3689,4.86
Goa,Barley,2023,1159,17,36,Alluvial,84,44,34,1139,4.15
Goa,Barley,2024,1419,18,73,Black,82,37,21,4808,4.25
Goa,Millets,2015,784,18,83,Sandy,60,48,31,2406,3.48
Goa,Millets,2016,380,30,42,Red,81,60,36,3395,2.43
Goa,Millets,2017,478,35,76,Red,41,57,32,1919,2.58
Goa,Millets,2018,1113,20,64,Red,61,30,48,2198,3.83
Goa,Millets,2019,1500,21,90,Clay,91,41,39,742,4.4
Goa,Millets,2020,1815,19,50,Loamy,51,47,56,4124,4.93
Goa,Millets,2021,1388,25,78,Clay,61,51,23,4256,4.31
Goa,Millets,2022,1308,25,41,Red,41,45,23,2242,3.75
Goa,Millets,2023,511,30,69,Clay,75,54,52,4698,3.15
Goa,Millets,2024,1560,28,45,Loamy,48,31,22,4416,4.75
Goa,Cotton,2015,689,22,79,Red,44,36,59,976,3.39
Goa,Cotton,2016,861,27,89,Sandy,41,32,36,3500,3.57
Goa,Cotton,2017,1515,16,91,Loamy,64,47,37,2272,4.93
Goa,Cotton,2018,482,33,38,Sandy,100,46,57,1583,3.3
Goa,Cotton,2019,1204,21,77,Laterite,43,43,50,4656,3.55
Goa,Cotton,2020,1928,33,60,Black,78,24,30,2548,5.77
Goa,Cotton,2021,1374,29,57,Alluvial,66,35,34,1188,4.6
Goa,Cotton,2022,693,28,32,Loamy,86,60,36,1080,3.81
Goa,Cotton,2023,1073,22,65,Alluvial,88,34,60,662,3.81
Goa,Cotton,2024,713,30,54,Clay,47,35,35,2322,3.25
Goa,Sugarcane,2015,1136,20,34,Sandy,41,32,29,4459,3.86
Goa,Sugarcane,2016,504,28,63,Clay,44,44,54,4127,2.91
Goa,Sugarcane,2017,445,20,77,Red,73,27,31,4940,3.16
Goa,Sugarcane,2018,1739,19,63,Sandy,98,37,58,786,4.76
Goa,Sugarcane,2019,1521,30,67,Sandy,46,58,48,4274,4.59
Goa,Sugarcane,2020,1618,30,32,Laterite,85,51,51,4357,4.44
Goa,Sugarcane,2021,1543,21,66,Loamy,96,27,45,2841,4.78
Goa,Sugarcane,2022,1043,25,93,Red,79,26,59,4218,4.16
Goa,Sugarcane,2023,1230,17,75,Black,49,40,25,1684,4.31
Goa,Sugarcane,2024,436,34,88,Alluvial,96,37,54,993,3.19
Goa,Pulses,2015,848,27,56,Red,84,22,49,1090,3.24
Goa,Pulses,2016,1257,18,74,Sandy,61,41,33,2707,3.76
Goa,Pulses,2017,1000,15,58,Laterite,69,42,50,4175,3.73
Goa,Pulses,2018,1851,19,92,Black,62,60,42,4516,4.71
Goa,Pulses,2019,854,18,91,Alluvial,49,24,26,3178,3.15
Goa,Pulses,2020,1171,28,35,Alluvial,93,24,24,2128,4.29
Goa,Pulses,2021,726,21,41,Sandy,53,50,34,3387,3.57
Goa,Pulses,2022,1184,20,60,Red,87,49,42,2949,3.91
Goa,Pulses,2023,1190,24,71,Black,41,49,47,4534,4.31
Goa,Pulses,2024,1919,34,93,Black,86,20,21,788,5.88
Goa,Groundnut,2015,1743,25,43,Sandy,86,23,30,2740,4.65
Goa,Groundnut,2016,772,32,36,Loamy,47,60,25,2604,2.73
Goa,Groundnut,2017,513,21,58,Red,85,36,45,4986,3.44
Goa,Groundnut,2018,632,24,38,Red,86,45,59,708,3.62
Goa,Groundnut,2019,812,34,44,Red,90,53,46,2559,3.41
Goa,Groundnut,2020,810,23,79,Laterite,46,34,55,1351,3.18
Goa,Groundnut,2021,728,18,50,Red,41,34,55,1275,2.67
Goa,Groundnut,2022,1095,22,37,Black,98,34,56,2282,3.68
Goa,Groundnut,2023,924,20,42,Clay,41,45,40,1986,3.17
Goa,Groundnut,2024,686,30,37,Black,59,55,53,2282,3.21
Goa,Soybean,2015,1197,31,84,Clay,92,46,28,4087,4.73
Goa,Soybean,2016,1277,28,42,Alluvial,42,22,46,3828,4.4
Goa,Soybean,2017,579,25,60,Laterite,59,41,34,1233,2.82
Goa,Soybean,2018,1253,24,62,Loamy,92,42,33,2286,3.89
Goa,Soybean,2019,1184,30,43,Clay,80,29,24,2522,4.18
Goa,Soybean,2020,616,26,75,Black,86,54,55,3411,2.75
Goa,Soybean,2021,1177,33,51,Alluvial,99,26,20,1862,3.94
Goa,Soybean,2022,988,16,92,Red,68,27,49,2972,3.56
Goa,Soybean,2023,1823,23,80,Clay,58,57,32,807,4.86
Goa,Soybean,2024,1703,25,34,Laterite,88,29,44,1298,5.23
Goa,Tea,2015,613,27,75,Alluvial,48,50,25,4778,2.44
Goa,Tea,2016,1968,25,58,Clay,69,28,39,1751,4.93
Goa,Tea,2017,1844,30,55,Sandy,51,51,38,2911,5.22
Goa,Tea,2018,1843,15,88,Laterite,60,42,53,4200,5.33
Goa,Tea,2019,1302,30,42,Laterite,100,28,25,2157,4.25
Goa,Tea,2020,1163,34,45,Black,42,59,59,1866,4.17
Goa,Tea,2021,659,35,82,Clay,43,55,35,2399,2.47
Goa,Tea,2022,453,19,88,Laterite,72,24,48,4875,2.66
Goa,Tea,2023,1262,23,60,Black,98,44,31,1314,3.99
Goa,Tea,2024,1504,28,74,Alluvial,64,44,43,4620,4.6
Goa,Coffee,2015,1251,26,92,Red,81,57,31,4030,4.04
Goa,Coffee,2016,1418,18,83,Black,90,35,37,3787,4.45
Goa,Coffee,2017,1517,25,35,Black,74,54,28,4902,4.48
Goa,Coffee,2018,1928,30,56,Alluvial,40,21,25,1997,4.89
Goa,Coffee,2019,1647,21,60,Laterite,57,20,54,1252,5.11
